file_name,feature_x,feature_y,is_gan
22623.png,100,142,No
22624.png,94,121,No
22624.png,124,88,No
22624.png,78,87,No
22625.png,98,15,No
22625.png,78,87,No
22625.png,125,90,No
22626.png,98,152,No
22626.png,128,82,No
22627.png,123,87,No
22627.png,76,86,No
22627.png,88,148,No
22627.png,115,147,No
22628.png,127,89,No
22628.png,79,136,No
22628.png,95,124,No
22628.png,75,90,No
22629.png,75,91,No
22630.png,77,90,No
22630.png,124,87,No
22630.png,119,144,No
22630.png,113,144,No
22631.png,125,87,No
22631.png,76,92,No
22631.png,100,116,No
22632.png,128,88,No
22632.png,76,89,No
22632.png,129,71,No
22633.png,76,90,No
22633.png,128,88,No
22633.png,68,89,No
22635.png,106,145,No
22635.png,123,88,No
22635.png,77,88,No
22636.png,75,89,No
22636.png,128,88,No
22637.png,127,90,No
22637.png,75,85,No
22637.png,82,141,No
22638.png,76,88,No
22638.png,126,89,No
22638.png,100,128,No
22639.png,126,89,No
22639.png,77,89,No
22639.png,81,73,No
22639.png,104,142,No
22640.png,77,89,No
22640.png,126,88,No
22640.png,108,142,No
22641.png,124,100,No
22641.png,76,91,No
22641.png,127,90,No
22641.png,115,140,No
22641.png,80,140,No
22642.png,74,88,No
22642.png,124,91,No
22643.png,178,10,No
22643.png,127,89,No
22643.png,75,88,No
22644.png,126,89,No
22644.png,73,88,No
22644.png,83,73,No
22645.png,127,90,No
22645.png,76,90,No
22646.png,128,87,No
22646.png,76,88,No
22647.png,127,90,No
22647.png,75,90,No
22647.png,81,141,No
22647.png,112,140,No
22648.png,119,88,No
22648.png,114,75,No
22649.png,127,90,No
22649.png,76,91,No
22649.png,83,137,No
22649.png,75,77,No
22650.png,77,91,No
22650.png,128,89,No
22650.png,112,136,No
22651.png,127,87,No
22651.png,76,90,No
22652.png,80,89,No
22652.png,128,89,No
22652.png,67,78,No
22653.png,128,89,No
22653.png,84,143,No
22653.png,114,144,No
22653.png,77,88,No
22654.png,74,88,No
22654.png,124,88,No
22655.png,78,90,No
22655.png,128,89,No
22655.png,81,142,No
22655.png,113,84,No
22656.png,67,89,No
22657.png,128,88,No
22657.png,79,92,No
22658.png,78,88,No
22659.png,75,88,No
22659.png,127,89,No
22660.png,122,88,No
22660.png,75,89,No
22661.png,127,89,No
22661.png,76,88,No
22662.png,74,86,No
22662.png,126,89,No
22663.png,124,90,No
22663.png,76,88,No
22663.png,111,140,No
22663.png,132,85,No
22663.png,65,84,No
22664.png,126,89,No
22664.png,75,89,No
22664.png,83,136,No
22665.png,75,89,No
22665.png,125,89,No
22665.png,100,128,No
22666.png,126,88,No
22666.png,68,83,No
22667.png,124,88,No
22667.png,76,88,No
22667.png,104,140,No
22668.png,75,86,No
22668.png,124,88,No
22669.png,77,90,No
22669.png,127,90,No
22670.png,74,87,No
22670.png,123,88,No
22670.png,101,132,No
22671.png,125,87,No
22671.png,76,89,No
22671.png,82,144,No
22671.png,119,143,No
22671.png,103,118,No
22671.png,71,81,No
22672.png,76,90,No
22672.png,123,89,No
22672.png,90,88,No
22673.png,129,88,No
22673.png,74,90,No
22674.png,125,91,No
22674.png,78,88,No
22675.png,77,90,No
22675.png,127,86,No
22675.png,98,139,No
22676.png,76,90,No
22676.png,79,136,No
22676.png,127,91,No
22677.png,127,92,No
22677.png,126,125,No
22677.png,103,118,No
22678.png,126,89,No
22678.png,75,89,No
22678.png,82,135,No
22679.png,127,89,No
22679.png,76,88,No
22680.png,127,91,No
22680.png,75,87,No
22681.png,127,89,No
22681.png,76,89,No
22682.png,124,88,No
22682.png,79,91,No
22682.png,85,71,No
22683.png,122,87,No
22683.png,103,140,No
22683.png,91,28,No
22684.png,126,86,No
22684.png,74,89,No
22685.png,111,124,No
22685.png,77,91,No
22685.png,83,141,No
22686.png,76,90,No
22686.png,125,87,No
22688.png,76,90,No
22690.png,75,89,No
22690.png,126,86,No
22690.png,43,173,No
22691.png,128,89,No
22691.png,76,86,No
22691.png,83,141,No
22692.png,129,87,No
22692.png,78,86,No
22693.png,126,89,No
22693.png,75,88,No
22694.png,85,88,No
22694.png,35,23,No
22694.png,74,87,No
22695.png,75,88,No
22695.png,126,88,No
22695.png,90,141,No
22696.png,76,92,No
22696.png,127,88,No
22696.png,100,130,No
22697.png,127,89,No
22697.png,76,88,No
22697.png,120,140,No
22698.png,81,89,No
22698.png,123,89,No
22698.png,102,139,No
22699.png,125,89,No
22699.png,80,88,No
22699.png,88,143,No
22700.png,68,85,No
22700.png,122,85,No
22700.png,99,144,No
22701.png,75,88,No
22701.png,99,122,No
22701.png,126,90,No
22702.png,73,89,No
22702.png,127,89,No
22703.png,127,87,No
22703.png,74,88,No
22703.png,87,88,No
22703.png,100,145,No
22704.png,187,80,No
22704.png,81,90,No
22705.png,127,89,No
22705.png,114,19,No
22705.png,134,80,No
22706.png,125,92,No
22706.png,74,91,No
22708.png,125,89,No
22708.png,76,90,No
22709.png,128,89,No
22709.png,50,186,No
22709.png,77,89,No
22709.png,97,144,No
22710.png,77,90,No
22710.png,127,87,No
22711.png,126,90,No
22711.png,74,87,No
22712.png,127,88,No
22712.png,73,89,No
22712.png,80,141,No
22712.png,86,89,No
22713.png,128,87,No
22713.png,76,89,No
22713.png,180,61,No
22714.png,126,87,No
22714.png,76,89,No
22715.png,127,89,No
22715.png,130,21,No
22715.png,74,85,No
22715.png,106,137,No
22715.png,60,22,No
22716.png,125,89,No
22716.png,75,90,No
22717.png,125,91,No
22717.png,73,90,No
22717.png,67,87,No
22718.png,126,89,No
22718.png,74,89,No
22718.png,96,124,No
22718.png,96,144,No
22719.png,128,88,No
22719.png,76,90,No
22719.png,73,26,No
22720.png,79,88,No
22720.png,123,88,No
22721.png,100,124,No
22721.png,97,157,No
22721.png,121,85,No
22721.png,99,141,No
22722.png,77,90,No
22722.png,121,144,No
22722.png,128,89,No
22722.png,81,142,No
22723.png,96,128,No
22723.png,74,89,No
22723.png,126,86,No
22723.png,104,146,No
22723.png,111,140,No
22724.png,128,91,No
22724.png,82,93,No
22724.png,77,137,No
22724.png,121,138,No
22724.png,105,113,No
22725.png,127,90,No
22725.png,85,139,No
22725.png,84,91,No
22726.png,128,88,No
22726.png,78,88,No
22727.png,125,88,No
22727.png,74,88,No
22727.png,92,141,No
22728.png,87,87,No
22729.png,116,94,No
22729.png,76,88,No
22729.png,126,90,No
22729.png,128,170,No
22730.png,127,89,No
22730.png,76,89,No
22731.png,129,91,No
22731.png,79,140,No
22732.png,127,91,No
22733.png,79,88,No
22733.png,125,89,No
22733.png,102,121,No
22734.png,126,86,No
22735.png,127,91,No
22735.png,75,89,No
22735.png,94,130,No
22736.png,124,88,No
22737.png,76,88,No
22737.png,126,88,No
22737.png,96,141,No
22738.png,75,89,No
22738.png,128,87,No
22739.png,101,115,No
22739.png,108,115,No
22739.png,128,88,No
22739.png,100,152,No
22739.png,77,86,No
22740.png,78,90,No
22740.png,128,89,No
22741.png,123,89,No
22741.png,90,143,No
22742.png,75,88,No
22742.png,128,88,No
22743.png,127,88,No
22743.png,77,88,No
22744.png,101,140,No
22744.png,121,84,No
22744.png,111,76,No
22745.png,126,89,No
22745.png,77,88,No
22746.png,77,90,No
22746.png,124,88,No
22746.png,90,141,No
22747.png,100,124,No
22747.png,35,170,No
22747.png,126,87,No
22747.png,72,85,No
22749.png,80,85,No
22749.png,126,88,No
22750.png,81,90,No
22751.png,125,88,No
22751.png,74,87,No
22752.png,127,89,No
22752.png,78,90,No
22753.png,127,92,No
22754.png,125,91,No
22754.png,76,90,No
22754.png,98,126,No
22755.png,127,87,No
22756.png,129,90,No
22756.png,75,91,No
22756.png,96,141,No
22757.png,125,88,No
22757.png,80,90,No
22758.png,126,89,No
22758.png,75,88,No
22759.png,128,90,No
22759.png,72,90,No
22760.png,127,92,No
22760.png,78,83,No
22761.png,125,88,No
22761.png,78,87,No
22762.png,126,91,No
22762.png,74,90,No
22762.png,164,160,No
22763.png,119,84,No
22763.png,114,71,No
22763.png,98,138,No
22764.png,93,117,No
22764.png,77,86,No
22764.png,126,86,No
22764.png,101,135,No
22765.png,75,90,No
22765.png,127,87,No
22765.png,89,124,No
22766.png,127,90,No
22766.png,75,86,No
22767.png,127,89,No
22767.png,74,89,No
22768.png,125,89,No
22768.png,77,88,No
22768.png,81,145,No
22768.png,109,147,No
22769.png,74,88,No
22769.png,124,92,No
22769.png,97,113,No
22769.png,119,142,No
22770.png,76,90,No
22770.png,84,135,No
22770.png,124,89,No
22770.png,101,118,No
22771.png,21,138,No
22772.png,75,88,No
22772.png,126,90,No
22772.png,116,136,No
22773.png,80,91,No
22773.png,128,88,No
22773.png,123,74,No
22773.png,104,139,No
22774.png,127,89,No
22774.png,78,89,No
22775.png,77,89,No
22775.png,128,87,No
22775.png,98,148,No
22776.png,82,86,No
22776.png,120,92,No
22776.png,106,113,No
22776.png,108,139,No
22777.png,127,88,No
22777.png,75,88,No
22777.png,81,144,No
22778.png,128,90,No
22778.png,81,88,No
22778.png,91,79,No
22779.png,126,87,No
22779.png,101,131,No
22779.png,73,88,No
22779.png,70,78,No
22780.png,100,120,No
22780.png,122,88,No
22781.png,79,89,No
22781.png,121,88,No
22782.png,82,88,No
22782.png,120,89,No
22782.png,35,31,No
22783.png,77,89,No
22783.png,126,89,No
22784.png,77,93,No
22784.png,96,116,No
22784.png,102,181,No
22785.png,76,89,No
22785.png,123,88,No
22786.png,128,87,No
22786.png,80,88,No
22787.png,127,87,No
22788.png,76,90,No
22788.png,129,88,No
22789.png,81,17,No
22789.png,41,89,No
22790.png,73,90,No
22790.png,127,89,No
22790.png,84,145,No
22790.png,119,144,No
22791.png,127,91,No
22791.png,76,88,No
22792.png,78,87,No
22792.png,122,89,No
22793.png,91,123,No
22793.png,78,90,No
22793.png,124,88,No
22793.png,82,143,No
22794.png,128,88,No
22794.png,77,89,No
22795.png,125,89,No
22795.png,74,89,No
22795.png,110,134,No
22795.png,97,133,No
22796.png,125,88,No
22796.png,78,87,No
22797.png,126,90,No
22797.png,74,89,No
22797.png,98,140,No
22798.png,76,89,No
22798.png,127,87,No
22798.png,103,147,No
22799.png,127,88,No
22799.png,74,89,No
22799.png,72,77,No
22800.png,76,90,No
22800.png,127,89,No
22801.png,123,87,No
22801.png,100,126,No
22801.png,32,48,No
22801.png,75,89,No
22801.png,97,152,No
22802.png,127,88,No
22802.png,76,89,No
22802.png,106,139,No
22803.png,80,89,No
22803.png,123,88,No
22804.png,75,94,No
22804.png,127,93,No
22805.png,126,90,No
22806.png,126,88,No
22806.png,76,91,No
22806.png,86,148,No
22809.png,78,86,No
22809.png,127,89,No
22809.png,85,147,No
22810.png,80,141,No
22810.png,130,86,No
22811.png,127,88,No
22811.png,76,84,No
22812.png,127,89,No
22812.png,77,90,No
22813.png,73,85,No
22813.png,88,144,No
22814.png,126,88,No
22814.png,177,33,No
22814.png,75,83,No
22815.png,78,90,No
22815.png,126,90,No
22816.png,116,88,No
22817.png,79,88,No
22817.png,128,88,No
22818.png,128,88,No
22818.png,76,91,No
22819.png,126,89,No
22819.png,86,91,No
22819.png,87,141,No
22819.png,117,141,No
22819.png,75,89,No
22820.png,92,148,No
22820.png,81,87,No
22820.png,129,86,No
22821.png,80,91,No
22821.png,122,85,No
22821.png,98,137,No
22822.png,77,91,No
22822.png,127,88,No
22822.png,114,139,No
22824.png,122,85,No
22824.png,95,142,No
22825.png,129,89,No
22825.png,82,88,No
22825.png,107,145,No
22825.png,90,79,No
22826.png,126,89,No
22826.png,78,88,No
22826.png,98,144,No
22827.png,123,87,No
22827.png,105,141,No
22827.png,85,86,No
22828.png,123,90,No
22828.png,100,123,No
22828.png,75,86,No
22829.png,102,119,No
22829.png,79,87,No
22829.png,125,87,No
22830.png,75,88,No
22830.png,125,89,No
22831.png,126,93,No
22832.png,76,89,No
22832.png,124,88,No
22832.png,61,71,No
22833.png,78,90,No
22833.png,126,90,No
22833.png,121,79,No
22834.png,126,88,No
22834.png,76,88,No
22835.png,75,90,No
22835.png,129,89,No
22836.png,99,119,No
22836.png,125,86,No
22836.png,80,91,No
22837.png,77,89,No
22837.png,78,137,No
22837.png,126,88,No
22837.png,115,78,No
22837.png,109,137,No
22838.png,78,88,No
22838.png,126,89,No
22838.png,94,122,No
22839.png,84,126,No
22839.png,128,88,No
22839.png,75,88,No
22839.png,69,80,No
22840.png,99,127,No
22840.png,76,87,No
22841.png,75,92,No
22841.png,125,87,No
22842.png,128,89,No
22842.png,78,90,No
22843.png,126,87,No
22843.png,93,69,No
22844.png,76,91,No
22844.png,127,86,No
22844.png,124,67,No
22845.png,126,88,No
22845.png,74,86,No
22846.png,77,88,No
22846.png,126,88,No
22848.png,91,117,No
22848.png,127,88,No
22848.png,79,88,No
22850.png,126,88,No
22850.png,80,88,No
22850.png,93,145,No
22850.png,68,83,No
22851.png,129,90,No
22852.png,76,88,No
22852.png,127,87,No
22853.png,103,131,No
22853.png,124,87,No
22853.png,78,87,No
22854.png,77,89,No
22854.png,128,90,No
22855.png,81,88,No
22855.png,126,90,No
22856.png,76,88,No
22856.png,128,90,No
22857.png,119,92,No
22858.png,76,88,No
22859.png,128,89,No
22859.png,77,90,No
22860.png,136,168,No
22860.png,126,89,No
22860.png,76,89,No
22860.png,103,132,No
22861.png,128,90,No
22861.png,81,136,No
22861.png,74,91,No
22862.png,77,89,No
22862.png,81,139,No
22862.png,127,88,No
22864.png,77,90,No
22864.png,129,90,No
22865.png,131,90,No
22865.png,122,81,No
22866.png,104,118,No
22866.png,75,85,No
22866.png,130,85,No
22867.png,120,88,No
22867.png,80,89,No
22867.png,99,142,No
22868.png,126,87,No
22868.png,76,90,No
22870.png,73,90,No
22870.png,126,91,No
22870.png,118,137,No
22871.png,121,89,No
22872.png,126,91,No
22872.png,78,90,No
22872.png,169,184,No
22873.png,128,91,No
22873.png,82,138,No
22874.png,127,87,No
22874.png,111,134,No
22874.png,85,136,No
22874.png,76,87,No
22875.png,128,90,No
22875.png,74,89,No
22875.png,117,81,No
22876.png,126,89,No
22876.png,113,138,No
22878.png,77,91,No
22878.png,79,140,No
22878.png,127,89,No
22879.png,125,90,No
22879.png,77,85,No
22880.png,127,88,No
22880.png,74,88,No
22880.png,91,141,No
22881.png,76,89,No
22881.png,126,88,No
22881.png,81,135,No
22881.png,94,136,No
22882.png,83,139,No
22883.png,126,89,No
22883.png,75,90,No
22884.png,127,90,No
22884.png,80,89,No
22885.png,128,90,No
22885.png,123,140,No
22886.png,130,91,No
22886.png,89,141,No
22886.png,76,84,No
22886.png,122,83,No
22887.png,76,90,No
22887.png,126,91,No
22887.png,68,82,No
22887.png,118,87,No
22889.png,91,142,No
22890.png,82,137,No
22890.png,130,90,No
22890.png,122,137,No
22892.png,106,14,No
22892.png,127,90,No
22892.png,120,79,No
22892.png,71,87,No
22893.png,109,140,No
22893.png,129,85,No
22893.png,98,135,No
22894.png,127,88,No
22894.png,76,89,No
22894.png,100,154,No
22894.png,105,145,No
22895.png,125,89,No
22895.png,75,90,No
22895.png,99,137,No
22895.png,30,139,No
22896.png,127,89,No
22896.png,79,88,No
22896.png,87,71,No
22897.png,75,88,No
22897.png,128,90,No
22897.png,119,140,No
22898.png,124,88,No
22898.png,99,159,No
22898.png,78,88,No
22899.png,93,90,No
22899.png,112,129,No
22899.png,93,76,No
22900.png,126,88,No
22901.png,127,90,No
22901.png,75,90,No
22901.png,120,77,No
22902.png,129,88,No
22902.png,74,90,No
22903.png,127,91,No
22903.png,77,90,No
22904.png,128,89,No
22904.png,77,90,No
22905.png,119,90,No
22905.png,82,88,No
22906.png,127,88,No
22907.png,129,88,No
22908.png,76,90,No
22908.png,126,90,No
22908.png,83,136,No
22908.png,111,134,No
22908.png,67,88,No
22909.png,78,91,No
22909.png,15,151,No
22909.png,128,90,No
22910.png,78,140,No
22910.png,77,90,No
22910.png,128,90,No
22911.png,74,89,No
22911.png,129,88,No
22912.png,126,89,No
22912.png,76,88,No
22913.png,129,90,No
22914.png,128,90,No
22914.png,75,87,No
22914.png,87,146,No
22915.png,128,90,No
22915.png,74,89,No
22915.png,120,140,No
22915.png,87,141,No
22916.png,88,151,No
22916.png,129,87,No
22916.png,75,85,No
22917.png,126,89,No
22917.png,77,89,No
22917.png,110,140,No
22918.png,126,87,No
22918.png,74,88,No
22919.png,125,90,No
22919.png,98,143,No
22919.png,84,84,No
22921.png,79,90,No
22921.png,126,90,No
22921.png,80,138,No
22922.png,127,88,No
22922.png,74,90,No
22922.png,83,141,No
22923.png,125,90,No
22923.png,71,94,No
22924.png,125,146,No
22925.png,122,87,No
22926.png,122,91,No
22926.png,92,141,No
22927.png,126,90,No
22927.png,75,88,No
22927.png,83,144,No
22928.png,128,90,No
22928.png,77,88,No
22929.png,128,87,No
22929.png,111,145,No
22929.png,76,86,No
22930.png,124,89,No
22930.png,79,89,No
22930.png,105,156,No
22930.png,92,87,No
22931.png,95,120,No
22931.png,125,88,No
22931.png,74,89,No
22932.png,188,54,No
22933.png,78,90,No
22933.png,127,87,No
22933.png,80,140,No
22933.png,117,141,No
22934.png,77,91,No
22934.png,115,91,No
22934.png,126,90,No
22934.png,87,80,No
22935.png,125,88,No
22935.png,76,88,No
22936.png,127,89,No
22936.png,78,90,No
22937.png,74,89,No
22937.png,126,88,No
22938.png,79,88,No
22938.png,122,89,No
22938.png,96,76,No
22939.png,84,90,No
22939.png,124,89,No
22939.png,167,35,No
22939.png,87,78,No
22940.png,126,90,No
22940.png,77,91,No
22940.png,82,136,No
22941.png,124,86,No
22941.png,81,90,No
22941.png,120,64,No
22941.png,98,142,No
22942.png,129,89,No
22942.png,75,89,No
22944.png,125,89,No
22944.png,80,91,No
22944.png,83,139,No
22944.png,73,84,No
22945.png,77,88,No
22946.png,81,91,No
22946.png,125,86,No
22946.png,100,141,No
22947.png,90,83,No
22948.png,119,84,No
22948.png,100,143,No
22949.png,75,90,No
22949.png,125,88,No
22951.png,22,72,No
22951.png,78,90,No
22951.png,126,89,No
22951.png,117,75,No
22952.png,112,117,No
22952.png,128,86,No
22952.png,74,92,No
22953.png,74,86,No
22953.png,127,88,No
22953.png,86,88,No
22953.png,138,87,No
22954.png,77,89,No
22954.png,115,144,No
22954.png,126,89,No
22955.png,128,88,No
22955.png,77,89,No
22956.png,127,91,No
22956.png,77,90,No
22956.png,121,81,No
22956.png,77,82,No
22957.png,74,89,No
22957.png,125,86,No
22958.png,76,90,No
22958.png,129,88,No
22959.png,124,91,No
22959.png,81,86,No
22960.png,126,89,No
22960.png,76,88,No
22961.png,104,120,No
22961.png,78,92,No
22961.png,124,86,No
22962.png,127,90,No
22962.png,76,89,No
22963.png,123,91,No
22963.png,74,88,No
22963.png,129,178,No
22964.png,126,89,No
22964.png,78,90,No
22965.png,125,92,No
22965.png,72,87,No
22965.png,86,84,No
22965.png,72,66,No
22966.png,126,89,No
22966.png,75,90,No
22967.png,76,89,No
22967.png,127,89,No
22967.png,117,136,No
22967.png,82,134,No
22968.png,76,89,No
22968.png,127,89,No
22968.png,109,138,No
22969.png,83,130,No
22970.png,97,148,No
22970.png,77,88,No
22970.png,126,86,No
22970.png,97,140,No
22971.png,128,89,No
22971.png,76,89,No
22972.png,79,91,No
22972.png,122,91,No
22973.png,123,89,No
22973.png,83,89,No
22973.png,107,144,No
22974.png,75,90,No
22974.png,126,89,No
22974.png,115,141,No
22975.png,128,91,No
22975.png,77,91,No
22975.png,93,138,No
22977.png,126,89,No
22977.png,76,88,No
22977.png,81,139,No
22978.png,127,88,No
22978.png,77,90,No
22978.png,89,142,No
22978.png,67,80,No
22979.png,130,91,No
22980.png,77,91,No
22980.png,124,90,No
22981.png,75,88,No
22981.png,127,89,No
